"Title","Authors","Editors","YearPublished","URL","DateAdded","Access type","Pub ID"
"A History of the County of Hertford: Volume 4","","Page, William","1971","https://www.british-history.ac.uk/vch/herts/vol4","2005-08-10T23:00:00","Free content","195"
"A History of the County of Huntingdon: Volume 1","","Page, William;Proby, Granville;Norris, H E","1926","https://www.british-history.ac.uk/vch/hunts/vol1","2005-04-11T23:00:00","Free content","197"
"A History of the County of Huntingdon: Volume 2","","Page, William;Proby, Granville;Ladds, S Inskip","1932","https://www.british-history.ac.uk/vch/hunts/vol2","2006-01-27T00:00:00","Free content","278"
"A History of the County of Huntingdon: Volume 3","","Page, William;Proby, Granville;Ladds, S Inskip","1936","https://www.british-history.ac.uk/vch/hunts/vol3","2007-10-18T23:00:00","Free content","526"
"A History of the County of Kent: Volume 2","","Page, William","1926","https://www.british-history.ac.uk/vch/kent/vol2","2005-04-11T23:00:00","Free content","198"
"A History of the County of Lancaster: Volume 2","","Farrer, William;Brownbill, J","1908","https://www.british-history.ac.uk/vch/lancs/vol2","2005-04-11T23:00:00","Free content","199"
"A History of the County of Lancaster: Volume 3","","Farrer, William;Brownbill, J","1907","https://www.british-history.ac.uk/vch/lancs/vol3","2006-01-27T00:00:00","Free content","289"
"A History of the County of Lancaster: Volume 4","","Farrer, William;Brownbill, J","1911","https://www.british-history.ac.uk/vch/lancs/vol4","2006-01-27T00:00:00","Free content","288"
"A History of the County of Lancaster: Volume 5","","Farrer, William;Brownbill, J","1911","https://www.british-history.ac.uk/vch/lancs/vol5","2007-03-02T00:00:00","Free content","485"
"A History of the County of Lancaster: Volume 6","","Farrer, William;Brownbill, J","1911","https://www.british-history.ac.uk/vch/lancs/vol6","2007-03-02T00:00:00","Free content","486"
"A History of the County of Lancaster: Volume 7","","Farrer, William;Brownbill, J","1912","https://www.british-history.ac.uk/vch/lancs/vol7","2007-02-09T00:00:00","Free content","487"
"A History of the County of Lancaster: Volume 8","","Farrer, William;Brownbill, J","1914","https://www.british-history.ac.uk/vch/lancs/vol8","2007-02-09T00:00:00","Free content","488"
"A History of the County of Leicester: Volume 4, the City of Leicester","","McKinley, R A","1958","https://www.british-history.ac.uk/vch/leics/vol4","2008-01-25T00:00:00","Free content","527"
"A History of the County of Leicestershire: Volume 2","","Hoskins, W G;McKinley, R A","1954","https://www.british-history.ac.uk/vch/leics/vol2","2005-04-11T23:00:00","Free content","200"
"A History of the County of Leicestershire: Volume 5, Gartree Hundred","Lee, J M;McKinley, R A","","1964","https://www.british-history.ac.uk/vch/leics/vol5","2004-08-10T23:00:00","Free content","98"
"A History of the County of Lincoln: Volume 2","","Page, William","1906","https://www.british-history.ac.uk/vch/lincs/vol2","2005-05-15T23:00:00","Free content","201"
"A History of the County of London: Volume 1, London Within the Bars, Westminster and Southwark","","Page, William","1909","https://www.british-history.ac.uk/vch/london/vol1","2005-01-14T00:00:00","Free content","202"
"A History of the County of Middlesex: Volume 1, Physique, Archaeology, Domesday, Ecclesiastical Organization, the Jews, Religious Houses, Education of Working Classes To 1870, Private Education From Sixteenth Century","","Cockburn, J S;King, H P F;McDonnell, K G T","1969","https://www.british-history.ac.uk/vch/middx/vol1","2004-08-17T00:00:00","Free content","83"
"A History of the County of Middlesex: Volume 10, Hackney","","Baker, T F T","1995","https://www.british-history.ac.uk/vch/middx/vol10","2004-09-01T23:00:00","Free content","91"
"A History of the County of Middlesex: Volume 11, Stepney, Bethnal Green","","Baker, T F T","1998","https://www.british-history.ac.uk/vch/middx/vol11","2004-09-19T23:00:00","Free content","92"
"A History of the County of Middlesex: Volume 12, Chelsea","","Croot, Patricia E C","2004","https://www.british-history.ac.uk/vch/middx/vol12","2004-10-19T23:00:00","Free content","182"
"A History of the County of Middlesex: Volume 2, General; Ashford,  East Bedfont With Hatton, Feltham, Hampton With Hampton Wick, Hanworth, Laleham, Littleton","","Page, William","1911","https://www.british-history.ac.uk/vch/middx/vol2","2004-08-17T23:00:00","Free content","84"
"A History of the County of Middlesex: Volume 3, Shepperton, Staines, Stanwell, Sunbury, Teddington, Heston and Isleworth, Twickenham, Cowley, Cranford, West Drayton, Greenford, Hanwell, Harefield and Harlington","","Reynolds, Susan","1962","https://www.british-history.ac.uk/vch/middx/vol3","2004-08-26T23:00:00","Free content","85"
"A History of the County of Middlesex: Volume 4, Harmondsworth, Hayes, Norwood With Southall, Hillingdon With Uxbridge, Ickenham, Northolt, Perivale, Ruislip, Edgware, Harrow With Pinner","Bolton, Diane K;King, H P F;Wyld, Gillian;Yaxley, D C","Baker, T F T;Cockburn, J S;Pugh, R B","1971","https://www.british-history.ac.uk/vch/middx/vol4","2004-08-26T23:00:00","Free content","86"
"A History of the County of Middlesex: Volume 5, Hendon, Kingsbury, Great Stanmore, Little Stanmore, Edmonton Enfield, Monken Hadley, South Mimms, Tottenham","Baggs, A P;Bolton, Diane K;Scarff, Eileen P;Tyack, G C","Baker, T F T;Pugh, R B","1976","https://www.british-history.ac.uk/vch/middx/vol5","2004-10-17T23:00:00","Free content","87"
"A History of the County of Middlesex: Volume 6, Friern Barnet, Finchley, Hornsey With Highgate","Baggs, A P;Bolton, Diane K;Hicks, M A;Pugh, R B","Baker, T F T;Elrington, C R","1980","https://www.british-history.ac.uk/vch/middx/vol6","2004-08-26T23:00:00","Free content","88"
"A History of the County of Middlesex: Volume 7, Acton, Chiswick, Ealing and Brentford, West Twyford, Willesden","Bolton, Diane K;Croot, Patricia E C;Hicks, M A","Baker, T F T;Elrington, C R","1982","https://www.british-history.ac.uk/vch/middx/vol7","2004-08-31T23:00:00","Free content","89"
"A History of the County of Middlesex: Volume 8, Islington and Stoke Newington Parishes","Baggs, A P;Bolton, Diane K;Croot, Patricia E C","Baker, T F T;Elrington, C R","1985","https://www.british-history.ac.uk/vch/middx/vol8","2003-11-03T00:00:00","Free content","30"
"A History of the County of Middlesex: Volume 9, Hampstead, Paddington","Baker, T F T;Bolton, Diane K;Croot, Patricia E C","Elrington, C R","1989","https://www.british-history.ac.uk/vch/middx/vol9","2004-08-31T23:00:00","Free content","90"
"A History of the County of Norfolk: Volume 2","","Page, William","1906","https://www.british-history.ac.uk/vch/norf/vol2","2005-05-15T23:00:00","Free content","203"
"A History of the County of Northampton: Volume 2","","Serjeantson, R M;Adkins, W R D","1906","https://www.british-history.ac.uk/vch/northants/vol2","2005-07-03T23:00:00","Free content","247"
"A History of the County of Northampton: Volume 3","","Page, William","1930","https://www.british-history.ac.uk/vch/northants/vol3","2007-10-04T23:00:00","Free content","538"
"A History of the County of Northampton: Volume 4","","Salzman, L F","1937","https://www.british-history.ac.uk/vch/northants/vol4","2007-10-04T23:00:00","Free content","539"
"A History of the County of Northampton: Volume 5, the Hundred of Cleley","","Riden, Philip;Insley, Charles","2002","https://www.british-history.ac.uk/vch/northants/vol5","2004-09-05T23:00:00","Free content","99"
"A History of the County of Nottingham: Volume 2","","Page, William","1910","https://www.british-history.ac.uk/vch/notts/vol2","2005-07-03T23:00:00","Free content","245"
"A History of the County of Oxford: Volume 1","","Salzman, L F","1939","https://www.british-history.ac.uk/vch/oxon/vol1","2009-11-20T00:00:00","Free content","1125"
"A History of the County of Oxford: Volume 10, Banbury Hundred","Colvin, Christina;Cooper, Janet;Cooper, N H;Harvey, P D A;Hollings, Marjory;Hook, Judith;Jessup, Mary;Lobel, Mary D;Mason, J F A;Trinder, B S;Turner, Hilary","Crossley, Alan","1972","https://www.british-history.ac.uk/vch/oxon/vol10","2007-10-25T23:00:00","Free content","542"
"A History of the County of Oxford: Volume 11, Wootton Hundred (Northern Part)","Baggs, A P;Colvin, Christina;Colvin, H M;Cooper, Janet;Day, C J;Selwyn, Nesta;Tomkinson, A","Crossley, Alan","1983","https://www.british-history.ac.uk/vch/oxon/vol11","2008-11-07T00:00:00","Free content","1"
"A History of the County of Oxford: Volume 12, Wootton Hundred (South) Including Woodstock","Baggs, A P;Blair, W J;Chance, Eleanor;Colvin, Christina;Cooper, Janet;Day, C J;Selwyn, Nesta;Townley, S C","Crossley, Alan;Elrington, C R","1990","https://www.british-history.ac.uk/vch/oxon/vol12","2003-12-15T00:00:00","Free content","2"
"A History of the County of Oxford: Volume 13, Bampton Hundred (Part One)","Baggs, A P;Chance, Eleanor;Colvin, Christina;Day, C J;Selwyn, Nesta;Townley, S C","Crossley, Alan;Currie, C R J","1996","https://www.british-history.ac.uk/vch/oxon/vol13","2004-05-18T23:00:00","Free content","55"
"A History of the County of Oxford: Volume 14, Bampton Hundred (Part Two)","Baggs, A P;Chance, Eleanor;Colvin, Christina;Cooper, Nicholas;Crossley, Alan;Day, Christopher;Selwyn, Nesta;Williamson, Elizabeth;Yates, Margaret","Townley, Simon","2004","https://www.british-history.ac.uk/vch/oxon/vol14","2010-05-20T23:00:00","Free content","1251"
"A History of the County of Oxford: Volume 15, Bampton Hundred (Part Three)","Colvin, Christina;Cragoe, Carol;Ortenberg, Veronica;Peberdy, R B;Selwyn, Nesta;Williamson, Elizabeth","Townley, Simon","2006","https://www.british-history.ac.uk/vch/oxon/vol15","2010-05-20T23:00:00","Free content","1252"
"A History of the County of Oxford: Volume 16","","Townley, Simon","2011","https://www.british-history.ac.uk/vch/oxon/vol16","2015-05-29T00:00:00","Free content","1456"
"A History of the County of Oxford: Volume 17","","Townley, Simon","2012","https://www.british-history.ac.uk/vch/oxon/vol17","2015-05-29T00:00:00","Free content","1457"
"A History of the County of Oxford: Volume 18","","Townley, Simon","2016","https://www.british-history.ac.uk/vch/oxon/vol18","2018-09-04T00:00:00","Free content","1516"
"A History of the County of Oxford: Volume 2","","Page, William","1907","https://www.british-history.ac.uk/vch/oxon/vol2","2005-07-05T23:00:00","Free content","246"
"A History of the County of Oxford: Volume 3, the University of Oxford","","Salter, H E;Lobel, Mary D","1954","https://www.british-history.ac.uk/vch/oxon/vol3","2007-10-25T23:00:00","Free content","543"
"A History of the County of Oxford: Volume 4, the City of Oxford","Chance, Eleanor;Colvin, Christina;Cooper, Janet;Day, C J;Hassall, T G;Jessup, Mary;Selwyn, Nesta","Crossley, Alan;Elrington, C R","1979","https://www.british-history.ac.uk/vch/oxon/vol4","2004-08-31T23:00:00","Free content","10"
"A History of the County of Oxford: Volume 5, Bullingdon Hundred","","Lobel, Mary D","1957","https://www.british-history.ac.uk/vch/oxon/vol5","2008-11-07T00:00:00","Free content","1126"
"A History of the County of Oxford: Volume 6","","Lobel, Mary D","1959","https://www.british-history.ac.uk/vch/oxon/vol6","2007-10-25T23:00:00","Free content","540"
"A History of the County of Oxford: Volume 7, Dorchester and Thame Hundreds","","Lobel, Mary","1962","https://www.british-history.ac.uk/vch/oxon/vol7","2007-10-25T23:00:00","Free content","541"
"A History of the County of Oxford: Volume 8, Lewknor and Pyrton Hundreds","","Lobel, Mary D","1964","https://www.british-history.ac.uk/vch/oxon/vol8","2007-10-25T23:00:00","Free content","544"
"A History of the County of Oxford: Volume 9, Bloxham Hundred","","Lobel, Mary D;Crossley, Alan","1969","https://www.british-history.ac.uk/vch/oxon/vol9","2008-11-28T00:00:00","Free content","1127"
"A History of the County of Rutland: Volume 1","","Page, William","1908","https://www.british-history.ac.uk/vch/rutland/vol1","2005-05-30T23:00:00","Free content","252"
"A History of the County of Rutland: Volume 2","","Page, William","1935","https://www.british-history.ac.uk/vch/rutland/vol2","2007-10-18T23:00:00","Free content","528"
"A History of the County of Shropshire: Volume 10, Munslow Hundred (Part), the Liberty and Borough of Wenlock","Baggs, A P;Baugh, G C;Cox, D C;McFall, Jessie;Stamper, P A","Baugh, G C","1998","https://www.british-history.ac.uk/vch/salop/vol10","2004-08-31T00:00:00","Free content","101"
"A History of the County of Shropshire: Volume 11, Telford","Baggs, A P;Cox, D C;McFall, Jessie;Stamper, P A;Winchester, A J L","Baugh, G C;Elrington, C R","1985","https://www.british-history.ac.uk/vch/salop/vol11","2004-07-25T23:00:00","Free content","65"
"A History of the County of Shropshire: Volume 2","Angold, M J;Baugh, G C;Chibnall, Marjorie M;Cox, D C;Price, D T W;Tomlinson, Margaret;Trinder, B S","Gaydon, A T;Pugh, R B","1973","https://www.british-history.ac.uk/vch/salop/vol2","2005-05-30T23:00:00","Free content","253"
"A History of the County of Shropshire: Volume 4, Agriculture","Cox, D C;Edwards, J R;Hill, R C;Kettle, Ann J;Perren, R;Rowley, Trevor;Stamper, P A","Baugh, G C;Elrington, C R","1989","https://www.british-history.ac.uk/vch/salop/vol4","2004-09-19T23:00:00","Free content","100"
"A History of the County of Somerset: Volume 1","","Page, William","1906","https://www.british-history.ac.uk/vch/som/vol1","2010-09-09T00:00:00","Free content","1247"
"A History of the County of Somerset: Volume 10","","Mary Siraut","2010","https://www.british-history.ac.uk/vch/som/vol10","2017-07-14T00:00:00","Free content","1499"
"A History of the County of Somerset: Volume 2","","Page, William","1911","https://www.british-history.ac.uk/vch/som/vol2","2005-12-14T00:00:00","Free content","248"
"A History of the County of Somerset: Volume 3","Baggs, A P;Bush, R J E;Tomlinson, Margaret","Dunning, R W","1974","https://www.british-history.ac.uk/vch/som/vol3","2007-12-14T00:00:00","Free content","545"
"A History of the County of Somerset: Volume 4","Baggs, A P;Bush, R J E","Dunning, R W","1978","https://www.british-history.ac.uk/vch/som/vol4","2010-09-09T23:00:00","Free content","1248"
"A History of the County of Somerset: Volume 5","Baggs, A P;Bush, R J E;Siraut, M C","Dunning, R W","1985","https://www.british-history.ac.uk/vch/som/vol5","2010-09-09T23:00:00","Free content","1249"
"A History of the County of Somerset: Volume 6, Andersfield, Cannington, and North Petherton Hundreds (Bridgwater and Neighbouring Parishes)","Baggs, A P;Siraut, M C","Dunning, R W;Elrington, C R","1992","https://www.british-history.ac.uk/vch/som/vol6","2004-07-14T00:00:00","Free content","69"
"A History of the County of Somerset: Volume 7, Bruton, Horethorne and Norton Ferris Hundreds","Baggs, A P;Siraut, M C","Currie, C R J;Dunning, R W","1999","https://www.british-history.ac.uk/vch/som/vol7","2004-07-19T23:00:00","Free content","64"
"A History of the County of Somerset: Volume 8, the Poldens and the Levels","","Dunning, Robert","2004","https://www.british-history.ac.uk/vch/som/vol8","2004-05-18T23:00:00","Free content","62"
"A History of the County of Somerset: Volume 9, Glastonbury and Street","Siraut, M C;Thacker, A T;Williamson, Elizabeth","Dunning, R W","2006","https://www.british-history.ac.uk/vch/som/vol9","2010-09-09T23:00:00","Free content","1250"
"A History of the County of Stafford: Volume 14, Lichfield","","Greenslade, M W","1990","https://www.british-history.ac.uk/vch/staffs/vol14","2006-02-08T00:00:00","Free content","285"
"A History of the County of Stafford: Volume 17, Offlow Hundred (Part)","Baggs, A P;Baugh, G C;Currie, C R J;Johnson D A","Greenslade, M W","1976","https://www.british-history.ac.uk/vch/staffs/vol17","2005-02-10T00:00:00","Free content","190"
"A History of the County of Stafford: Volume 3","Baugh, G C;Cowie, W L;Dickinson, J C;Duggan A P;Evans, A K B;Evans, R H;Hannam, Una C ;Heath, P;Johnson, D A;Johnstone, Hilda;Kettle, Ann J;Kirby, J L;Mansfield, R;Saltman, A","Greenslade, M W;Pugh, R B","1970","https://www.british-history.ac.uk/vch/staffs/vol3","2005-05-15T00:00:00","Free content","212"
"A History of the County of Stafford: Volume 5, East Cuttlestone Hundred","","Midgley, L Margaret","1959","https://www.british-history.ac.uk/vch/staffs/vol5","2007-02-02T00:00:00","Free content","489"
"A History of the County of Stafford: Volume 7, Leek and the Moorlands","Baggs, A P;Cleverdon, M F;Johnson, D A;Tringham, N J","Currie, C R J;Greenslade, M W","1996","https://www.british-history.ac.uk/vch/staffs/vol7","2004-09-19T00:00:00","Free content","102"
"A History of the County of Stafford: Volume 8","","Jenkins, J G","1963","https://www.british-history.ac.uk/vch/staffs/vol8","2007-02-02T00:00:00","Free content","490"
"A History of the County of Stafford: Volume 9, Burton-Upon-Trent","","Tringham, Nigel J","2003","https://www.british-history.ac.uk/vch/staffs/vol9","2004-03-31T23:00:00","Free content","42"
"A History of the County of Suffolk: Volume 2","","Page, William","1975","https://www.british-history.ac.uk/vch/suff/vol2","2005-05-15T23:00:00","Free content","211"
"A History of the County of Surrey: Volume 2","","Malden, H E","1967","https://www.british-history.ac.uk/vch/surrey/vol2","2005-05-15T23:00:00","Free content","210"
"A History of the County of Surrey: Volume 3","","Malden, H E","1911","https://www.british-history.ac.uk/vch/surrey/vol3","2006-04-09T23:00:00","Free content","303"
"A History of the County of Surrey: Volume 4","","Malden, H E","1912","https://www.british-history.ac.uk/vch/surrey/vol4","2006-04-06T23:00:00","Free content","304"
"A History of the County of Sussex: Volume 2","","Page, William","1973","https://www.british-history.ac.uk/vch/sussex/vol2","2005-05-15T23:00:00","Free content","209"
